"Country","Source_S","Dest_S","IO_Coeff"
"Hungary","Agriculture","Finance",0.15648
"Hungary","Mining","Finance",0.23129
"Hungary","Food","Finance",0.18924
"Hungary","Textile","Finance",0.10206
"Hungary","Wood","Finance",0.03541
"Hungary","Paper","Finance",4.97352
"Hungary","Petroleum","Finance",0.75434
"Hungary","Chemicals","Finance",0.65623
"Hungary","Plastic","Finance",0.25883
"Hungary","Minerals","Finance",0.20971
"Hungary","Basic metals","Finance",0.09936
"Hungary","Metal products","Finance",0.52577
"Hungary","Machinery n.e.c","Finance",0.42379
"Hungary","Office","Finance",0.42539
"Hungary","Electrical","Finance",0.11569
"Hungary","Communication","Finance",0.34917
"Hungary","Medical","Finance",0.17741
"Hungary","Auto","Finance",0.11478
"Hungary","Other Transport","Finance",0.00749
"Hungary","Other","Finance",0.20736
"Hungary","Electricity","Finance",1.29165
"Hungary","Construction","Finance",0.64613
"Hungary","Retail","Finance",2.37576
"Hungary","Hotels","Finance",1.00119
"Hungary","Land Transport","Finance",0.42753
"Hungary","Water Transport","Finance",0.00456
"Hungary","Air Transport","Finance",0.02766
"Hungary","Aux Transport","Finance",0.15682
"Hungary","Post","Finance",6.98554
"Hungary","Finance","Finance",43.66265
"Hungary","Real State","Finance",2.11962
"Hungary","Renting Mach","Finance",0.47817
"Hungary","Computer","Finance",5.23261
"Hungary","R&D","Finance",0.20238
"Hungary","Other Business","Finance",19.50334
"Hungary","Public","Finance",1.3209
"Hungary","Education","Finance",1.94853
"Hungary","Health","Finance",0.38597
"Hungary","Other services","Finance",2.21568
"Hungary","Private","Finance",2.42e-06
"India","Agriculture","Finance",0.37254
"India","Mining","Finance",0.00813
"India","Food","Finance",0.69864
"India","Textile","Finance",2.74781
"India","Wood","Finance",0.43777
"India","Paper","Finance",6.87919
"India","Petroleum","Finance",1.64876
"India","Chemicals","Finance",0.51172
"India","Plastic","Finance",0.54106
"India","Minerals","Finance",0.35599
"India","Basic metals","Finance",0.51284
"India","Metal products","Finance",0.94779
"India","Machinery n.e.c","Finance",1.18726
"India","Office","Finance",0.27795
"India","Electrical","Finance",0.32949
"India","Communication","Finance",0.01479
"India","Medical","Finance",0.33707
"India","Auto","Finance",3.70676
"India","Other Transport","Finance",0.3045
"India","Other","Finance",2.10448
"India","Electricity","Finance",5.18616
"India","Construction","Finance",5.36147
"India","Retail","Finance",1.31247
"India","Hotels","Finance",6.06767
"India","Land Transport","Finance",1.1162
"India","Water Transport","Finance",0.0292
"India","Air Transport","Finance",0.04079
"India","Aux Transport","Finance",0.09761
"India","Post","Finance",9.36792
"India","Finance","Finance",18.18992
"India","Real State","Finance",14.3412
"India","Renting Mach","Finance",0.22556
"India","Computer","Finance",0.95988
"India","R&D","Finance",0.08554
"India","Other Business","Finance",2.62475
"India","Public","Finance",0.0451
"India","Education","Finance",0.01442
"India","Health","Finance",0.0013
"India","Other services","Finance",10.49486
"India","Private","Finance",0.51345
"Indonesia","Agriculture","Finance",0.01276
"Indonesia","Mining","Finance",0.00596
"Indonesia","Food","Finance",0.02839
"Indonesia","Textile","Finance",0.07993
"Indonesia","Wood","Finance",0.00242
"Indonesia","Paper","Finance",12.44763
"Indonesia","Petroleum","Finance",0.27947
"Indonesia","Chemicals","Finance",0.29018
"Indonesia","Plastic","Finance",0.04797
"Indonesia","Minerals","Finance",0.00831
"Indonesia","Basic metals","Finance",6.73e-05
"Indonesia","Metal products","Finance",0.01002
"Indonesia","Machinery n.e.c","Finance",0.104
"Indonesia","Office","Finance",0.00267
"Indonesia","Electrical","Finance",0.22033
"Indonesia","Communication","Finance",0.12541
"Indonesia","Medical","Finance",0
"Indonesia","Auto","Finance",0.02554
"Indonesia","Other Transport","Finance",0.00381
"Indonesia","Other","Finance",0.23723
"Indonesia","Electricity","Finance",1.24265
"Indonesia","Construction","Finance",6.26709
"Indonesia","Retail","Finance",5.03639
"Indonesia","Hotels","Finance",7.20994
"Indonesia","Land Transport","Finance",2.11557
"Indonesia","Water Transport","Finance",0.05724
"Indonesia","Air Transport","Finance",1.43458
"Indonesia","Aux Transport","Finance",0.05051
"Indonesia","Post","Finance",4.15693
"Indonesia","Finance","Finance",45.75593
"Indonesia","Real State","Finance",1.81291
"Indonesia","Renting Mach","Finance",2.94747
"Indonesia","Computer","Finance",0.57089
"Indonesia","R&D","Finance",1.23603
"Indonesia","Other Business","Finance",4.75398
"Indonesia","Public","Finance",0.01526
"Indonesia","Education","Finance",0.72638
"Indonesia","Health","Finance",0.07027
"Indonesia","Other services","Finance",0.60782
"Indonesia","Private","Finance",3.55e-05
"Ireland","Agriculture","Finance",0.10563
"Ireland","Mining","Finance",0.03864
"Ireland","Food","Finance",0.12832
"Ireland","Textile","Finance",0.02596
"Ireland","Wood","Finance",0.03504
"Ireland","Paper","Finance",1.35373
"Ireland","Petroleum","Finance",0.18752
"Ireland","Chemicals","Finance",0.80565
"Ireland","Plastic","Finance",0.04017
"Ireland","Minerals","Finance",0.02652
"Ireland","Basic metals","Finance",0.00681
"Ireland","Metal products","Finance",0.02905
"Ireland","Machinery n.e.c","Finance",0.01917
"Ireland","Office","Finance",0.1445
"Ireland","Electrical","Finance",0.06891
"Ireland","Communication","Finance",0.06831
"Ireland","Medical","Finance",0.01277
"Ireland","Auto","Finance",0.01394
"Ireland","Other Transport","Finance",0.01609
"Ireland","Other","Finance",0.1162
"Ireland","Electricity","Finance",0.41423
"Ireland","Construction","Finance",0.5897
"Ireland","Retail","Finance",0.99302
"Ireland","Hotels","Finance",0.74174
"Ireland","Land Transport","Finance",0.91204
"Ireland","Water Transport","Finance",0.12285
"Ireland","Air Transport","Finance",1.31722
"Ireland","Aux Transport","Finance",1.11241
"Ireland","Post","Finance",4.00416
"Ireland","Finance","Finance",67.22224
"Ireland","Real State","Finance",2.07761
"Ireland","Renting Mach","Finance",0.00481
"Ireland","Computer","Finance",1.27312
"Ireland","R&D","Finance",0.01621
"Ireland","Other Business","Finance",13.17887
"Ireland","Public","Finance",0.58471
"Ireland","Education","Finance",0.16444
"Ireland","Health","Finance",0.22415
"Ireland","Other services","Finance",1.80355
"Ireland","Private","Finance",1.48e-05
"Italy","Agriculture","Finance",0.03792
"Italy","Mining","Finance",0.02625
"Italy","Food","Finance",0.04235
"Italy","Textile","Finance",0.04984
"Italy","Wood","Finance",0.01858
"Italy","Paper","Finance",1.52701
"Italy","Petroleum","Finance",0.7375
"Italy","Chemicals","Finance",0.18516
"Italy","Plastic","Finance",0.22103
"Italy","Minerals","Finance",0.0428
"Italy","Basic metals","Finance",0.05277
"Italy","Metal products","Finance",0.19804
"Italy","Machinery n.e.c","Finance",0.2308
"Italy","Office","Finance",0.28842
"Italy","Electrical","Finance",0.14325
"Italy","Communication","Finance",0.11567
"Italy","Medical","Finance",0.02306
"Italy","Auto","Finance",0.08616
"Italy","Other Transport","Finance",0.04438
"Italy","Other","Finance",0.18646
"Italy","Electricity","Finance",1.4627
"Italy","Construction","Finance",1.69477
"Italy","Retail","Finance",3.10918
"Italy","Hotels","Finance",1.07836
"Italy","Land Transport","Finance",0.85366
"Italy","Water Transport","Finance",0.0394
"Italy","Air Transport","Finance",1.06405
"Italy","Aux Transport","Finance",0.42674
"Italy","Post","Finance",5.47771
"Italy","Finance","Finance",61.07988
"Italy","Real State","Finance",6.10273
"Italy","Renting Mach","Finance",0.27399
"Italy","Computer","Finance",6.30822
"Italy","R&D","Finance",0.2171
"Italy","Other Business","Finance",5.23028
"Italy","Public","Finance",0.07264
"Italy","Education","Finance",0.33208
"Italy","Health","Finance",0.13855
"Italy","Other services","Finance",0.78049
"Italy","Private","Finance",9.87e-06
"Japan","Agriculture","Finance",0.07144
"Japan","Mining","Finance",0.00389
"Japan","Food","Finance",0.70077
"Japan","Textile","Finance",0.77669
"Japan","Wood","Finance",0.9679
"Japan","Paper","Finance",6.64103
"Japan","Petroleum","Finance",0.36544
"Japan","Chemicals","Finance",0.21188
"Japan","Plastic","Finance",0.63095
"Japan","Minerals","Finance",0.04493
"Japan","Basic metals","Finance",0
"Japan","Metal products","Finance",0.20821
"Japan","Machinery n.e.c","Finance",0.39045
"Japan","Office","Finance",0
"Japan","Electrical","Finance",0.01276
"Japan","Communication","Finance",0.20797
"Japan","Medical","Finance",0.07537
"Japan","Auto","Finance",0.05414
"Japan","Other Transport","Finance",0
"Japan","Other","Finance",0.20088
"Japan","Electricity","Finance",1.60743
"Japan","Construction","Finance",1.12555
"Japan","Retail","Finance",4.61005
"Japan","Hotels","Finance",5.83428
"Japan","Land Transport","Finance",4.45191
"Japan","Water Transport","Finance",0.07945
"Japan","Air Transport","Finance",0.3424
"Japan","Aux Transport","Finance",0.20713
"Japan","Post","Finance",5.40569
"Japan","Finance","Finance",28.51771
"Japan","Real State","Finance",5.50493
"Japan","Renting Mach","Finance",3.40199
"Japan","Computer","Finance",3.74907
"Japan","R&D","Finance",0.09008
"Japan","Other Business","Finance",19.70563
"Japan","Public","Finance",0.1628
"Japan","Education","Finance",0.05048
"Japan","Health","Finance",0.31062
"Japan","Other services","Finance",3.27804
"Japan","Private","Finance",7.05e-05
"Korea","Agriculture","Finance",0.00151
"Korea","Mining","Finance",0.00813
"Korea","Food","Finance",0.00259
"Korea","Textile","Finance",0.46703
"Korea","Wood","Finance",0.000801
"Korea","Paper","Finance",5.94629
"Korea","Petroleum","Finance",1.09626
"Korea","Chemicals","Finance",0.13885
"Korea","Plastic","Finance",0.05225
"Korea","Minerals","Finance",0.00555
"Korea","Basic metals","Finance",3.11e-05
"Korea","Metal products","Finance",0.09627
"Korea","Machinery n.e.c","Finance",0.09765
"Korea","Office","Finance",0.75533
"Korea","Electrical","Finance",0.44418
"Korea","Communication","Finance",0.24588
"Korea","Medical","Finance",0.00373
"Korea","Auto","Finance",0.41332
"Korea","Other Transport","Finance",0.000237
"Korea","Other","Finance",0.27216
"Korea","Electricity","Finance",2.23336
"Korea","Construction","Finance",0.30668
"Korea","Retail","Finance",0.75839
"Korea","Hotels","Finance",0.09109
"Korea","Land Transport","Finance",5.23499
"Korea","Water Transport","Finance",0.06254
"Korea","Air Transport","Finance",1.55866
"Korea","Aux Transport","Finance",0.61081
"Korea","Post","Finance",6.28485
"Korea","Finance","Finance",34.90367
"Korea","Real State","Finance",17.5821
"Korea","Renting Mach","Finance",2.23102
"Korea","Computer","Finance",1.39474
"Korea","R&D","Finance",0.70642
"Korea","Other Business","Finance",13.15393
"Korea","Public","Finance",1.06658
"Korea","Education","Finance",0.22599
"Korea","Health","Finance",0.39894
"Korea","Other services","Finance",1.14716
"Korea","Private","Finance",3.31e-05
"Mexico","Agriculture","Finance",0.00448
"Mexico","Mining","Finance",0.01194
"Mexico","Food","Finance",0.10852
"Mexico","Textile","Finance",0.04596
"Mexico","Wood","Finance",0.00805
"Mexico","Paper","Finance",3.72346
"Mexico","Petroleum","Finance",0.18526
"Mexico","Chemicals","Finance",0.1653
"Mexico","Plastic","Finance",0.05405
"Mexico","Minerals","Finance",0.00622
"Mexico","Basic metals","Finance",0.00368
"Mexico","Metal products","Finance",1.68532
"Mexico","Machinery n.e.c","Finance",0.07148
"Mexico","Office","Finance",0.05458
"Mexico","Electrical","Finance",0.0647
"Mexico","Communication","Finance",0.0029
"Mexico","Medical","Finance",0.06619
"Mexico","Auto","Finance",0.64618
"Mexico","Other Transport","Finance",0.09627
"Mexico","Other","Finance",0.0923
"Mexico","Electricity","Finance",0.53336
"Mexico","Construction","Finance",0.5382
"Mexico","Retail","Finance",3.07475
"Mexico","Hotels","Finance",1.87234
"Mexico","Land Transport","Finance",0.76775
"Mexico","Water Transport","Finance",0.01771
"Mexico","Air Transport","Finance",0.81868
"Mexico","Aux Transport","Finance",0.05539
"Mexico","Post","Finance",5.3375
"Mexico","Finance","Finance",39.08486
"Mexico","Real State","Finance",8.7434
"Mexico","Renting Mach","Finance",1.65797
"Mexico","Computer","Finance",7.05558
"Mexico","R&D","Finance",0.62879
"Mexico","Other Business","Finance",19.29323
"Mexico","Public","Finance",1.05119
"Mexico","Education","Finance",0.60778
"Mexico","Health","Finance",0.00879
"Mexico","Other services","Finance",1.75591
"Mexico","Private","Finance",1.88e-06
"Netherlands","Agriculture","Finance",0.15814
"Netherlands","Mining","Finance",0.05311
"Netherlands","Food","Finance",0.10322
"Netherlands","Textile","Finance",0.08369
"Netherlands","Wood","Finance",0.04981
"Netherlands","Paper","Finance",5.40591
"Netherlands","Petroleum","Finance",0.42959
"Netherlands","Chemicals","Finance",0.25227
"Netherlands","Plastic","Finance",0.1647
"Netherlands","Minerals","Finance",0.0191
"Netherlands","Basic metals","Finance",0.01012
"Netherlands","Metal products","Finance",0.17211
"Netherlands","Machinery n.e.c","Finance",0.26557
"Netherlands","Office","Finance",0.37556
"Netherlands","Electrical","Finance",0
"Netherlands","Communication","Finance",0.16095
"Netherlands","Medical","Finance",0
"Netherlands","Auto","Finance",0.09586
"Netherlands","Other Transport","Finance",0
"Netherlands","Other","Finance",0.21721
"Netherlands","Electricity","Finance",1.33568
"Netherlands","Construction","Finance",1.92462
"Netherlands","Retail","Finance",3.03826
"Netherlands","Hotels","Finance",1.78708
"Netherlands","Land Transport","Finance",0.44531
"Netherlands","Water Transport","Finance",0.00715
"Netherlands","Air Transport","Finance",0.08948
"Netherlands","Aux Transport","Finance",0.41147
"Netherlands","Post","Finance",9.34837
"Netherlands","Finance","Finance",45.18071
"Netherlands","Real State","Finance",4.21481
"Netherlands","Renting Mach","Finance",0.63006
"Netherlands","Computer","Finance",4.43828
"Netherlands","R&D","Finance",0
"Netherlands","Other Business","Finance",15.18272
"Netherlands","Public","Finance",0.88852
"Netherlands","Education","Finance",0.30659
"Netherlands","Health","Finance",0.94419
"Netherlands","Other services","Finance",1.80863
"Netherlands","Private","Finance",0.00117
"New Zealand","Agriculture","Finance",0.07012
"New Zealand","Mining","Finance",0.07808
"New Zealand","Food","Finance",0.36969
"New Zealand","Textile","Finance",0.30484
"New Zealand","Wood","Finance",0.11907
"New Zealand","Paper","Finance",4.97535
"New Zealand","Petroleum","Finance",0.59324
"New Zealand","Chemicals","Finance",0.37425
"New Zealand","Plastic","Finance",0.20637
"New Zealand","Minerals","Finance",0.12792
"New Zealand","Basic metals","Finance",0.06685
"New Zealand","Metal products","Finance",0.33751
"New Zealand","Machinery n.e.c","Finance",0.41788
